"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"2629",10273,"比较不同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较不同意","比较不同意","比较不同意","比较不同意","比较不同意","比较同意","比较同意","比较同意"
"2630",10275,"比较同意","比较同意","比较同意","无所谓","比较同意","比较不同意","完全同意","完全不同意","完全同意","无所谓","比较同意","比较同意","无所谓","比较同意","完全同意"
"2631",10276,"无法选择","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无法选择","比较同意","无法选择","比较同意","比较同意","无法选择"
"2632",10277,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","无法选择","无法选择","比较同意","比较同意","比较不同意","无法选择","无法选择","无法选择"
"2633",10278,"无法选择","比较不同意","比较同意","比较同意","无法选择","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","无法选择","无法选择","比较同意"
"2634",10280,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","比较同意","完全同意","完全同意","完全同意","完全同意"
"2635",10281,"完全不同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较不同意","比较不同意","比较不同意","比较同意","完全同意","完全同意"
"2636",10283,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2637",10284,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2638",10294,"完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","无法选择","完全同意","完全不同意","完全同意","完全不同意","完全同意","无所谓","完全同意"
"2639",10310,"比较同意","比较同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","无所谓","完全同意","完全同意","完全同意","完全同意","完全同意"
"2640",10313,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较同意","比较同意"
"2641",10324,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","无所谓","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2642",10339,"完全同意","完全不同意","比较同意","无所谓","完全同意","比较不同意","完全同意","无所谓","无所谓","无所谓","比较不同意","完全不同意","比较同意","比较不同意","比较同意"
"2643",10346,"无法选择","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2644",10347,"比较同意","比较不同意","完全同意","比较同意","比较同意","比较同意","完全同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","完全同意","比较不同意","完全同意"
"2645",10348,"无法选择","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","无法选择","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意"
"2646",10352,"比较同意","完全不同意","比较同意","比较同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","比较同意"
"2647",10353,"完全同意","比较同意","比较同意","完全同意","比较同意","比较不同意","比较同意","比较同意","无法选择","比较同意","比较同意","比较同意","比较同意","比较同意","完全同意"
"2648",10354,"无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓"
"2649",10360,"无法选择","无法选择","完全同意","比较同意","完全同意","完全同意","拒绝回答","完全不同意","完全同意","无所谓","完全不同意","完全不同意","完全同意","无法选择","完全同意"
"2650",10361,"比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2651",10367,"无法选择","无法选择","无法选择","无法选择","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意"
"2652",10368,"比较同意","比较同意","比较同意","比较同意","完全同意","比较同意","比较同意","完全同意","完全同意","比较同意","比较同意","比较同意","完全同意","比较同意","比较不同意"
"2653",10369,"完全同意","比较同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","比较不同意","完全同意","完全同意"
"2654",10370,"完全不同意","完全不同意","完全不同意","完全同意","比较不同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","完全同意","完全同意"
"2655",10375,"比较同意","比较不同意","比较同意","比较同意","比较同意","完全不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2656",10376,"完全同意","无法选择","比较同意","完全同意","比较同意","无法选择","无法选择","无法选择","比较同意","完全不同意","完全同意","完全同意","无所谓","无所谓","无所谓"
"2657",10377,"完全同意","比较同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2658",10383,"比较同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2659",10388,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","无所谓","比较同意"
"2660",10397,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","无法选择","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2661",10401,"完全同意","完全不同意","完全同意","比较同意","无法选择","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","比较同意","完全同意"
"2662",10402,"完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意"
"2663",10403,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","完全同意"
"2664",10406,"无所谓","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2665",10416,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","无所谓","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2666",10417,"比较同意","无所谓","完全同意","无所谓","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2667",10418,"无所谓","完全不同意","比较同意","比较不同意","完全同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","比较同意"
"2668",10419,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较同意","比较同意"
"2669",10420,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","比较不同意","完全同意","完全同意","完全同意","完全不同意"
"2670",10423,"比较同意","比较不同意","比较同意","完全同意","完全同意","完全同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2671",10426,"完全同意","比较不同意","完全同意","无所谓","比较同意","无所谓","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","无所谓","完全同意"
"2672",10428,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","完全同意"
"2673",10430,"比较不同意","比较同意","比较同意","无所谓","比较同意","比较同意","无所谓","无法选择","无所谓","无法选择","无所谓","无所谓","比较同意","无所谓","无所谓"
"2674",10431,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"2675",10432,"完全同意","完全不同意","比较同意","无法选择","比较同意","完全不同意","比较同意","完全不同意","比较同意","无法选择","无法选择","比较同意","比较同意","完全不同意","比较同意"
"2676",10444,"无所谓","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2677",10453,"完全同意","完全不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"2678",10455,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2679",10462,"完全不同意","完全不同意","比较同意","比较同意","完全同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2680",10463,"比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","无法选择","无法选择","比较同意","比较同意","比较同意","比较同意"
"2681",10465,"比较同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","比较不同意","完全同意","无所谓","完全同意","完全同意","比较同意","完全同意","完全同意"
"2682",10466,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较不同意","比较同意","比较同意","比较同意"
"2683",10468,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2684",10471,"完全同意","完全不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2685",10473,"完全同意","完全不同意","完全同意","完全同意","比较同意","比较同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"2686",10475,"比较同意","无所谓","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2687",10477,"比较不同意","比较同意","完全同意","完全同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较同意","完全同意","完全同意","比较同意"
"2688",10481,"完全同意","完全不同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","比较同意","无所谓","比较同意"
"2689",10482,"无所谓","比较同意","完全同意","完全同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较同意","比较同意","无所谓","比较同意","比较同意","完全同意"
"2690",10484,"完全同意","比较不同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2691",10485,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无法选择","无所谓"
"2692",10489,"比较同意","比较不同意","比较同意","比较同意","比较同意","无所谓","比较不同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2693",10491,"比较同意","无所谓","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无所谓","比较同意"
"2694",10493,"无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓"
"2695",10502,"比较同意","完全不同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","比较同意","比较不同意","无法选择","拒绝回答","比较同意"
"2696",10508,"无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓"
"2697",10509,"比较同意","比较不同意","无所谓","比较同意","无所谓","比较同意","比较同意","比较不同意","无所谓","无所谓","比较同意","无所谓","无所谓","无所谓","比较同意"
"2698",10516,"完全同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2699",10521,"比较同意","比较不同意","比较同意","完全同意","比较同意","比较同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","无所谓"
"2700",10524,"比较同意","完全不同意","完全同意","无法选择","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","无法选择","完全不同意","完全同意","比较同意","完全同意"
"2701",10530,"比较同意","完全不同意","完全同意","比较同意","完全同意","比较不同意","完全同意","完全不同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","比较同意"
"2702",10531,"无法选择","比较不同意","完全同意","比较同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2703",10542,"完全同意","比较不同意","完全同意","无法选择","完全同意","比较同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全同意","完全同意"
"2704",10543,"比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","无所谓","无所谓","比较同意"
"2705",10545,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","无所谓","无所谓","比较同意"
"2706",10552,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","完全同意","完全同意"
"2707",10560,"完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意"
"2708",10561,"比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意"
"2709",10563,"比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2710",10565,"完全同意","完全不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2711",10569,"完全同意","比较不同意","比较同意","完全不同意","比较同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","完全不同意","比较同意"
"2712",10571,"完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","完全不同意","比较同意","比较不同意","完全同意","比较不同意","完全同意"
"2713",10572,"完全同意","完全同意","完全同意","完全同意","比较同意","完全同意","完全同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","无所谓","比较同意"
"2714",10573,"完全同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","比较不同意","完全同意","拒绝回答","完全同意","完全不同意","完全同意"
"2715",10574,"完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意"
"2716",10576,"完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","比较同意","比较同意"
"2717",10577,"比较同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","完全不同意","完全同意"
"2718",10586,"完全同意","无所谓","比较同意","比较同意","比较同意","比较不同意","比较同意","无所谓","比较同意","比较同意","无所谓","比较同意","无所谓","比较同意","无所谓"
"2719",10590,"比较同意","比较同意","无所谓","比较同意","比较同意","无所谓","比较不同意","无所谓","比较同意","无所谓","比较同意","比较不同意","比较同意","无所谓","无所谓"
"2720",10592,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2721",10598,"完全同意","无所谓","完全同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2722",10601,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","拒绝回答","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意"
"2723",10604,"比较同意","无所谓","比较同意","无所谓","无所谓","完全不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","完全同意"
"2724",10608,"比较不同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意"
"2725",10611,"无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓"
"2726",10622,"完全同意","完全不同意","完全同意","无法选择","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2727",10634,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2728",10636,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","比较不同意","比较不同意","比较同意","比较同意","无法选择"
"2729",10640,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2730",10645,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"2731",10647,"完全同意","完全不同意","完全不同意","无法选择","完全不同意","完全同意","完全同意","无法选择","完全同意","完全不同意","完全不同意","完全不同意","比较不同意","完全不同意","完全同意"
"2732",10649,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意"
"2733",10652,"比较同意","比较不同意","完全同意","完全同意","完全同意","完全不同意","比较同意","完全不同意","比较不同意","比较不同意","完全同意","无所谓","比较同意","比较同意","比较同意"
"2734",10658,"完全同意","比较不同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2735",10665,"无所谓","无所谓","无所谓","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2736",10668,"比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","无所谓","比较不同意","比较同意","比较不同意","比较同意"
"2737",10675,"比较同意","比较不同意","无所谓","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2738",10677,"比较同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2739",10682,"比较同意","比较不同意","比较同意","无所谓","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","无所谓","无所谓"
"2740",10687,"无所谓","无所谓","无所谓","无所谓","比较同意","无所谓","比较同意","无所谓","比较同意","比较不同意","无所谓","比较不同意","完全同意","比较不同意","比较同意"
"2741",10695,"无所谓","无法选择","无法选择","无法选择","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","无所谓","比较不同意","完全同意","比较不同意","无所谓"
"2742",10710,"比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","完全同意","比较不同意"
"2743",10711,"无所谓","无所谓","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2744",10713,"无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓","无所谓"
"2745",10714,"无法选择","无所谓","无法选择","无法选择","比较同意","比较同意","比较同意","无所谓","比较同意","比较不同意","比较不同意","比较不同意","比较同意","无所谓","无所谓"
"2746",10717,"完全同意","完全不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2747",10720,"完全同意","完全不同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","无法选择","比较不同意"
"2748",10721,"完全同意","比较不同意","比较同意","无所谓","完全同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意"
"2749",10727,"比较同意","完全不同意","完全同意","无法选择","完全同意","完全不同意","完全同意","比较同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2750",10731,"比较同意","完全不同意","完全同意","无所谓","完全同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","无所谓","完全同意"
"2751",10732,"比较同意","完全不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","无所谓","完全同意"
"2752",10733,"比较同意","比较同意","比较不同意","比较不同意","比较不同意","完全同意","完全同意","完全同意","完全同意","比较不同意","比较不同意","比较不同意","完全同意","完全同意","拒绝回答"
"2753",10736,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","无法选择","比较同意","无所谓","比较同意","无法选择","无所谓","比较同意","比较同意"
"2754",10738,"完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全不同意","完全同意","完全同意","完全不同意","比较不同意"
"2755",10739,"比较同意","完全同意","完全同意","完全同意","比较同意","完全同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2756",10760,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2757",10761,"比较不同意","比较同意","比较同意","比较同意","完全同意","比较同意","完全同意","比较同意","比较同意","完全不同意","比较不同意","完全同意","比较不同意","比较同意","完全同意"
"2758",10765,"比较不同意","完全不同意","完全同意","比较同意","完全同意","比较不同意","完全同意","比较同意","完全不同意","比较不同意","比较不同意","比较同意","完全同意","比较不同意","比较同意"
"2759",10766,"比较同意","完全同意","比较同意","完全同意","比较不同意","比较同意","比较同意","完全同意","比较不同意","比较同意","完全不同意","比较同意","完全同意","比较不同意","完全不同意"
"2760",10776,"完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2761",10780,"完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","无法选择","完全同意","完全不同意","完全同意","完全不同意","完全同意","无法选择","无法选择"
"2762",10781,"比较不同意","比较同意","完全同意","完全同意","比较同意","完全同意","完全同意","比较不同意","完全同意","比较同意","完全同意","完全不同意","比较同意","比较同意","完全同意"
"2763",10783,"完全不同意","完全不同意","完全不同意","比较不同意","比较同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全不同意","完全不同意","完全同意","完全同意"
"2764",10785,"比较同意","完全同意","比较不同意","比较同意","完全不同意","完全同意","完全同意","无法选择","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2765",10788,"比较不同意","比较不同意","完全同意","完全同意","完全不同意","完全同意","完全同意","完全不同意","完全同意","比较不同意","完全不同意","完全不同意","比较同意","完全同意","完全同意"
"2766",10790,"比较不同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","完全不同意","比较同意"
"2767",10791,"比较不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","比较同意","完全同意"
"2768",10792,"完全同意","比较同意","完全同意","比较同意","完全同意","完全同意","完全同意","完全不同意","比较不同意","完全不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意"
"2769",10795,"完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"2770",10804,"完全同意","完全不同意","完全同意","比较不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意"
"2771",10806,"完全同意","比较不同意","完全同意","比较同意","完全同意","完全同意","完全同意","完全不同意","比较同意","完全不同意","完全同意","比较同意","完全同意","比较同意","比较同意"
"2772",10807,"完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全不同意","完全不同意","完全同意","完全同意","完全不同意","完全不同意","完全同意"
"2773",10823,"完全不同意","完全不同意","完全同意","完全同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","比较同意","完全不同意","完全同意","完全不同意","完全同意"
"2774",10825,"比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","完全同意","比较同意","比较同意","比较同意","完全同意"
"2775",10829,"完全同意","完全同意","完全同意","完全同意","比较不同意","完全不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较同意","完全同意"
"2776",10838,"完全不同意","比较不同意","无所谓","无所谓","无所谓","比较不同意","完全不同意","比较不同意","比较同意","比较不同意","完全不同意","无所谓","比较不同意","完全不同意","比较不同意"
"2777",10839,"比较同意","比较不同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","无所谓"
"2778",10848,"无法选择","比较同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意","比较同意","无法选择","无法选择","比较同意","比较同意"
"2779",10852,"比较同意","比较同意","比较同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","比较同意","完全不同意","完全同意","完全不同意","比较同意","比较同意","比较同意"
"2780",10853,"比较同意","比较同意","完全同意","完全同意","比较同意","完全同意","完全同意","完全不同意","完全同意","比较同意","比较不同意","比较同意","比较同意","比较同意","完全同意"
"2781",10860,"比较同意","比较不同意","完全同意","比较不同意","比较同意","比较同意","完全同意","无所谓","完全同意","无所谓","完全同意","完全同意","比较不同意","完全不同意","无法选择"
"2782",10861,"比较不同意","完全不同意","完全同意","比较不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","比较不同意","比较同意","比较同意","比较同意","完全同意","完全同意"
"2783",10870,"比较同意","比较同意","比较同意","完全不同意","比较不同意","完全同意","完全同意","完全同意","完全同意","完全不同意","比较不同意","比较不同意","完全同意","完全不同意","比较不同意"
"2784",10871,"比较同意","完全不同意","完全同意","完全同意","比较不同意","比较不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2785",10878,"比较同意","完全同意","完全同意","完全同意","完全不同意","比较同意","完全同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
