"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"1011",4046,1,5,4,1,2,4,5,2,5,2,5,1,1,5,1
"1012",4052,5,1,5,2,5,2.92810902896082,5,5,5,5,5,3.39461883408072,5,1,5
"1013",4059,3.71231884057971,1,5,2.32650273224044,5,1,5,3.5040500736377,4.06256481161424,4,5,4,3.89578250261415,4,4
"1014",4060,3.71231884057971,4,4,2,3,4,4,4,4,4,4,3,2,2,4
"1015",4066,5,4,4,2,4,2,5,3,4,2,4,2,4,2,4
"1016",4067,3,4,4,3,4,3,5,3.5040500736377,4,4,3.89625668449198,3,4,3,4
"1017",4080,4,2,4,2,5,3,5,3,5,4,5,3,5,1,5
"1018",4088,4,3,4,1,5,1,5,3.5040500736377,5,4,5,1,4,3,5
"1019",4094,3.71231884057971,4,4,2.32650273224044,5,4,5,4,4.06256481161424,4,5,4,5,4,5
"1020",4098,4,3,5,2,5,2,4,2,5,4,5,2,5,1,5
"1021",4100,4,2,4,1,5,2,4,2,5,3,5,3,5,1,5
"1022",4104,2,2,4,5,5,1,5,4,5,4,5,3.39461883408072,4,5,5
"1023",4117,4,2,4,2,4,2,4,4,4,4,3.89625668449198,2,4,1,5
"1024",4121,3.71231884057971,2,5,1,5,1,5,1,5,2,5,2,5,1,5
"1025",4124,4,2,4,2,4,2.92810902896082,4,2,4,5,3,2,4,2,4
"1026",4128,5,2,4,2,4,5,4.14543630892678,3.5040500736377,4.06256481161424,5,3.89625668449198,3.39461883408072,4,2,4
"1027",4129,1,1,5,1,5,1,5,3,5,5,5,1,5,1,5
"1028",4130,1,5,5,4,5,1,5,3.5040500736377,5,4,5,1,5,5,4
"1029",4133,4,1,5,1,5,1,5,5,5,5,5,5,5,1,3
"1030",4138,5,2,5,1,5,5,1,4,5,1,3.89625668449198,4,5,1,2
"1031",4149,4,4,4,2,4,4,4,4,5,4,5,4,5,4,4
"1032",4160,2,4,2,2,5,3,5,3,3,3,3,3,3.89578250261415,2.77097345132743,3.81396981396981
"1033",4161,4,4,4,5,4,2,4,4,4,5,3.89625668449198,4,4,4,5
"1034",4166,3,2,4,3,4,3,4,3,4,3,3,3.39461883408072,3,3,3
"1035",4174,4,2,4,2,2,2,4,4,4,4,4,4,4,2,2
"1036",4182,4,1,4,2,2,2,1,4,3,5,5,2,4,3,4
"1037",4192,2,4,4,2,5,4,5,1,5,1,1,2,4,1,4
"1038",4203,4,2,4,2,2,2,5,2,5,2,4,2,5,2,4
"1039",4209,2,2,5,1,5,2,5,2,4,2,4,1,4,1,4
"1040",4221,5,1,5,1,4,2,4,2,4,2,4,2,4,2,4
"1041",4228,3,4,3,2,3.91554959785523,3,4,3.5040500736377,3,3,3.89625668449198,3,4,3,4
"1042",4229,3.71231884057971,5,5,1,5,5,5,5,5,5,5,5,5,2.77097345132743,5
"1043",4231,4,5,5,2,3,4,4,3,4,4,4,3.39461883408072,4,2,4
"1044",4233,4,4,4,2,4,2,4,3,4,2,3,3,3,2,3
"1045",4238,5,4,5,1,5,4,4,5,5,1,5,5,5,1,5
"1046",4240,3,5,5,1,5,1,5,3,5,5,5,1,5,1,5
"1047",4241,5,4,4,2,4,2,5,2,5,2,5,2,4,2,4
"1048",4244,1,2,4,2,2,2,5,4,5,1,2,1,5,1,5
"1049",4247,4,3,4,3,4,4,4,3,4.06256481161424,3.4861646234676,3.89625668449198,3.39461883408072,4,2,4
"1050",4251,4,4,2,2,3,2,4,3.5040500736377,4.06256481161424,4,2,4,3.89578250261415,2.77097345132743,3.81396981396981
"1051",4254,3,2,2,2.32650273224044,2,2,4,4,4,2,4,2,4,2,2
"1052",4257,4,3,4,2,5,4,4,5,5,3,4,3,4,3,5
"1053",4264,1,2,4,2,2,2,5,4,5,1,5,1,2,1,5
"1054",4267,2,2,3,3,2,2,4,2,4.06256481161424,3.4861646234676,4,4,4,4,3.81396981396981
"1055",4279,2,3,4,2,4,4,4,4,4,3,4,3,4,3,4
"1056",4296,5,5,4,4,5,4,5,5,4,4,5,5,5,2,5
"1057",4302,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,2,1,3,3,4.06256481161424,3,3,3,3,3,3
"1058",4305,4,2,3,2,3,2,3,4,3,2,3,2,2,2,4
"1059",4306,5,4,5,1,5,1,5,4,2,4,5,4,5,4,5
"1060",4308,4,4,4,2,2,3,3,2,4,4,4,4,4,3,4
"1061",4310,5,4,5,1,5,1,5,1,5,5,5,5,4,1,5
"1062",4311,5,4,5,2,5,2,5,5,5,5,5,4,5,2,5
"1063",4312,4,4,4,2,4,4,4,3,4,2,4,5,4,3,4
"1064",4317,3.71231884057971,5,1,2.32650273224044,4,2.92810902896082,4,4,4,2,4,2,4,3,4
"1065",4320,5,4,5,1,5,4,5,5,5,5,5,5,5,5,4
"1066",4321,3.71231884057971,4,4,2,4,4,4,3.5040500736377,4,4,4,5,4,5,4
"1067",4322,4,4,4,2,4,2,4,4,4,2,4,2,4,4,2
"1068",4334,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4
"1069",4337,4,5,5,2,5,1,5,5,5,5,5,5,5,4,5
"1070",4343,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
"1071",4346,2,4,2,2,4,2.92810902896082,3,4,2,3,2,2,2,2,3
"1072",4348,4,2,4,2,5,4,5,5,5,5,5,5,5,2,4
"1073",4351,4,4,4,3,4,4,4.14543630892678,3.5040500736377,4,3.4861646234676,4,4,4,2.77097345132743,3.81396981396981
"1074",4354,4,4,4,2,4,4,5,1,4,4,4,4,5,2,5
"1075",4367,5,1,5,4,4,4,5,5,4.06256481161424,2,2,1,1,2,5
"1076",4375,4,4,2,2,3,2,4,2,4,4,4,4,4,3,4
"1077",4393,4,4,4,2,4,2,4,4,4,2,2,5,4,5,2
"1078",4396,3,2,2,2,3,2,4,3,4,2,2,4,2,2,2
"1079",4405,4,4,2,2,3,2,2,4,4,4,4,5,4,3,4
"1080",4407,4,2,4,2,4,4,4,4,4,4,4,5,4,4,3
"1081",4409,3,4,4,3,4,4,4,3,4,3.4861646234676,3.89625668449198,4,3.89578250261415,2.77097345132743,3
"1082",4413,2,2,3,2,4,2,4,3,2,2,3,2,3,2,2
"1083",4417,4,2,4,1,4,2,5,2,4,2,4,2,2,2.77097345132743,4
"1084",4424,4,5,3,3,4,4,5,5,4,3.4861646234676,3.89625668449198,3.39461883408072,4,2.77097345132743,3.81396981396981
"1085",4431,5,2,4,2,4,2,5,2,4,4,4,2,2,2,4
"1086",4434,5,2,2,2,4,2,3,3.5040500736377,4,4,4,4,2,3,4
"1087",4436,4,2,3,1,3.91554959785523,2,4,3.5040500736377,5,4,4,2,3.89578250261415,2,3.81396981396981
"1088",4441,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3
"1089",4445,4,4,2,4,4,4,4,3,4,3,3,4,4,3,3
"1090",4450,4,2,4,3,3,5,3,3.5040500736377,3,2,4,4,2,3,3
"1091",4455,4,5,4,2.32650273224044,4,4,4,4,4,4,4,4,4,5,3.81396981396981
"1092",4458,3,4,3,3,3,3,3,3,3,3,3,3,2,2.77097345132743,1
"1093",4459,4,1,3,3,1,4,3,2,5,2,4,4,3,2,3
"1094",4461,4,4,4,2,4,4,4,4,2,4,5,2,4,2,4
"1095",4471,4,4,4,4,4,2.92810902896082,4,3.5040500736377,4,3.4861646234676,3,4,4,3,2
"1096",4477,2,2,4,3,4,2,4,3,4,4,2,4,4,4,2
"1097",4478,4,2,2,2,2,2,5,2,2,2,2,2,2,2,2
"1098",4483,2,2,3,2,2,2,4,3.5040500736377,4.06256481161424,4,2,1,3.89578250261415,1,2
"1099",4485,2,2,4,2,4,2,4,2,5,4,4,2,4,2,3
"1100",4487,3,4,4,2,2,4,4,4,4,3,3,4,2,3,2
"1101",4490,2,4,4,1,2,2,4,4,4,4,3.89625668449198,3.39461883408072,3.89578250261415,2,4
"1102",4497,4,4,4,1,4,4,2,2,4,2,3,2,4,2,4
"1103",4504,2,4,4,2,4,3,3,3,4,4,4,4,3,3,3
"1104",4505,3.71231884057971,2,4,2,3,2,2,4,4.06256481161424,3,4,3,4,3,3.81396981396981
"1105",4517,3.71231884057971,2,3,2,4,2,4,3,4.06256481161424,3,3.89625668449198,3,3.89578250261415,2.77097345132743,4
"1106",4521,5,5,2,1,4,1,5,3.5040500736377,5,3.4861646234676,3.89625668449198,2,3.89578250261415,1,5
"1107",4522,4,4,4,3,4,2,4,4,4,4,4,4,4,2,4
"1108",4525,4,3,4,3,4,3,4,2,4,3,3,4,2,2,3
"1109",4527,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"1110",4532,4,2,5,4,4,4,3,2,3,4,4,4,5,4,5
"1111",4533,3,3,4,3,4,4,3,3,4,4,4,3,3,3,4
"1112",4535,4,1,5,4,5,5,5,5,4,4,5,4,3,4,5
"1113",4537,5,2,5,2,4,2,5,2,4,5,4,2,4,2,4
"1114",4541,5,2,4,1,5,1,5,2,5,3,4,5,4,1,5
"1115",4543,3,3.22091062394604,4,3,4,2,4,3.5040500736377,5,2,3.89625668449198,4,4,2,4
"1116",4544,3,2,4,2,4,2,4,3,5,3,4,2,4,4,3.81396981396981
"1117",4546,4,4,5,2,5,3,4,4,4,4,4,3,4,3,4
"1118",4547,2,4,2,2,4,4,4,4,4,4,4,2,4,2,5
"1119",4550,4,2,4,2,4,4,4,3.5040500736377,4.06256481161424,2,4,2,4,2,4
"1120",4554,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4
"1121",4555,2,4,4,2,4,4,2,2,4,2,4,4,4,2,4
"1122",4557,3,4,4,2,4,4,4,5,3,3.4861646234676,3.89625668449198,5,4,2.77097345132743,4
"1123",4558,3,3,3,3,4,2,4,3,4,4,4,4,3,3,3
"1124",4561,3.71231884057971,3.22091062394604,5,1,1,2.92810902896082,4,3,3,3,3.89625668449198,4,2,2,3
"1125",4566,4,4,5,2,4,2,2,5,2,4,5,4,5,4,4
"1126",4568,4,3,4,2,4,3,4,3,3,3,3,3,3,3,3
"1127",4569,4,4,4,2,4,2,4,4,4,2,4,2,4,2,4
"1128",4572,4,4,4,1,4,2,4,3,4,2,2,4,4,2,4
"1129",4581,4,2,4,2,4,2,4,2,4,2,4,4,4,2,4
"1130",4583,4,4,4,2,4,2,4,2,4,4,4,4,4,2,4
"1131",4584,3.71231884057971,1,5,2.32650273224044,4,2,4,3.5040500736377,5,3.4861646234676,4,4,4,2,3.81396981396981
"1132",4593,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
"1133",4596,4,2,4,2,4,2,4,3.5040500736377,4,2,4,4,4,2,4
"1134",4599,4,4,4,3,4,4,4,4,3,3,2,4,4,2,3
"1135",4601,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4
"1136",4620,4,2,4.01468624833111,2,3.91554959785523,2,4,3.5040500736377,4,2,4,2,4,2,3.81396981396981
"1137",4623,3.71231884057971,4,4.01468624833111,2,3,3,4,4,4,3.4861646234676,3.89625668449198,4,3,2,3
"1138",4624,5,2,4,1,4,2.92810902896082,5,2,4,2,4,2,4,2,4
"1139",4629,5,3,4,2,5,4,5,3,4,3,2,3,4,3,4
"1140",4633,4,3,3,2,4,3,5,3,4.06256481161424,3.4861646234676,3.89625668449198,3,4,2,4
"1141",4639,3,2,4.01468624833111,2,5,2,3,3,3,3.4861646234676,3,3,4,2.77097345132743,3.81396981396981
"1142",4642,3,4,3,2,4,3,5,3.5040500736377,4.06256481161424,3,3,4,3,2,3
"1143",4647,5,3,4,3,4,3,4,3,3,4,3,4,4,3,4
"1144",4649,4,3,3,3,4,2.92810902896082,5,3,3,3,3.89625668449198,4,3,2.77097345132743,3.81396981396981
"1145",4658,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,5,1,5,5,5,5,3,5,5,3,5
"1146",4660,3.71231884057971,2,4,2,5,2,4,3.5040500736377,4,5,4,2,4,2,4
"1147",4667,2,2,5,2,2,4,5,4,5,4,2,4,2,2,2
"1148",4671,2,2,4,2,4,2,4,2,4,4,4,2,4,4,4
"1149",4676,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,3,4,4,3,4,3,3,4,4,3,3
"1150",4677,2,5,4,1,4,2,4,4,5,4,4,5,4,3,3.81396981396981
"1151",4685,4,4,4,2,4,4,4,3,4,4,4,4,4,2,2
"1152",4689,4,4,4,2,4,2,4,4,4,2,4,5,4,2,4
"1153",4690,3,3,4,2,4,2,4.14543630892678,3.5040500736377,3,4,3,3,3,3,2
"1154",4697,3.71231884057971,2,4,2.32650273224044,4,2.92810902896082,3,3.5040500736377,4,3,4,4,4,2,3.81396981396981
"1155",4698,3,3,4,2,3,4,3,3,4,3,4,4,4,2,3
"1156",4704,5,3.22091062394604,5,5,5,1,5,5,5,5,1,5,5,2.77097345132743,5
"1157",4705,3.71231884057971,2,4,5,2,2.92810902896082,2,2,4.06256481161424,4,2,4,3.89578250261415,4,3.81396981396981
"1158",4714,4,4,4,3,4,2,4,3,4,3,3,3,3,2,4
"1159",4715,3,4,2,3,3,4,3,3,4,2,3,2,4,2,2
"1160",4719,3.71231884057971,2,5,1,5,1,5,4,2,4,5,1,5,1,5
"1161",4723,4,2,5,1,5,1,5,4,5,2,4,4,3.89578250261415,4,5
"1162",4728,5,4,4,3,5,1,4,4,4,2,4,3,4,3,3
"1163",4729,5,2,4,2,4,4,4,4,4,4,4,4,4,4,3
"1164",4730,2,2,4,2,4,2,4,2,4,2,4,4,4,2,4
"1165",4731,4,2,4,2,4,2,4,2,4,2,3.89625668449198,2,4,2,4
"1166",4733,5,4,5,1,5,1,2,5,5,5,4,1,4,2,5
"1167",4739,4,2,4,2,2,2.92810902896082,4,2,4,2,3.89625668449198,3.39461883408072,3.89578250261415,2,4
"1168",4747,3,2,5,2,4,3,4,4,4,2,5,4,4,2,3.81396981396981
"1169",4750,4,3,3,2,4,4,5,4,4,3.4861646234676,4,2,4,2,4
"1170",4754,3,4,4,3,4,3,5,4,2,3,4,4,4,3,3
"1171",4755,2,2,4,2,4,4,1,4,5,2,4,5,2,4,2
"1172",4761,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
"1173",4765,3,4,4,4,3,4,4,4,4,2,4,4,3,4,2
"1174",4770,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2
"1175",4773,2,5,4,4,4,2,2,2,2,2,2,2,4,2.77097345132743,3.81396981396981
"1176",4776,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4
"1177",4778,3.71231884057971,4,5,2,5,5,5,5,5,4,5,4,4,4,5
"1178",4788,3,3,3,3,3,3,4,3,3,3,3.89625668449198,3,4,3,3
"1179",4793,4,2,4,2,4,2,4,2,4,3,4,3,3,3,4
"1180",4796,3,3,4,2,4,3,4,4,4,3,4,2,4,2,4
"1181",4799,5,5,4,1,5,1,5,3.5040500736377,5,5,4,4,3.89578250261415,2,5
"1182",4800,3.71231884057971,4,4,2,4,4,4,4,4,4,4,4,4,1,4
"1183",4801,4,3,4,2,4,2,4,2,4,3,4,4,4,2,4
"1184",4802,2,2,4,2,5,5,5,5,1,5,5,5,5,4,4
"1185",4809,5,5,5,1,5,1,5,1,5,2,5,3.39461883408072,1,2.77097345132743,3.81396981396981
"1186",4813,4,2,4,4,3,2,4,4,4,3,4,2,4,3,3
"1187",4819,3,2,4,1,4,2,5,2,3,3,4,3,4,4,3
"1188",4824,4,4,4,3,4,4,5,4,4,4,3,3,3,4,3
"1189",4828,4,2,4,3,3.91554959785523,2.92810902896082,5,2,4,2,3.89625668449198,2,4,3,4
"1190",4831,5,3,5,2.32650273224044,4,2,4,4,5,4,3,4,4,4,5
"1191",4832,1,1,5,4,2,4,5,5,5,5,5,5,1,5,4
"1192",4839,3.71231884057971,5,4,2,4,4,4,4,2,4,4,4,4,4,4
"1193",4840,5,5,5,2,2,2,5,4,5,3.4861646234676,3.89625668449198,1,1,1,2
"1194",4841,5,1,5,4,2,1,5,1,2,4,3.89625668449198,3.39461883408072,3.89578250261415,2.77097345132743,5
"1195",4842,3.71231884057971,3,2,4,4,3,4,4,4,3,4,4,2,4,2
"1196",4846,5,2,5,1,2,4,4,4,5,4,5,1,5,1,3.81396981396981
"1197",4851,2,2,5,3,2,4,4,2,2,3,4,4,3,4,5
"1198",4852,2,4,3,3,4,4,4,4,4,3,4,4,3,4,3
"1199",4854,3.71231884057971,2,4,2,3,3,4,3,4,3,3,3,3,3,3
"1200",4863,4,3,4,4,4,2,5,1,5,4,4,3,3,2,3
"1201",4864,4,4,4,4,5,4,4,2,4,4,4,4,4,3,4
"1202",4870,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,4,2,4,2,4,3,4,4,4,4,3.81396981396981
"1203",4871,4,4,4,2.32650273224044,5,4,3,4,5,4,4,3,2,2.77097345132743,2
"1204",4873,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1205",4875,3,3,3,3,4,2,4,4,4,3,4,3,4,4,3
"1206",4876,2,4,4,2,4,4,4,4,4,3,4,4,4,4,3
"1207",4878,4,3,4,3,4,4,3,3,4,3,4,3,3,3,4
"1208",4879,4,4,4,3,5,3,4,3,4,4,4,5,4,3,4
"1209",4880,4,5,4,4,4,4,2,4,2,3,2,1,4,4,4
"1210",4881,3,4,4,2.32650273224044,4,2,4,3,4,3.4861646234676,4,3,3.89578250261415,3,3
"1211",4890,4,4,4,2,4,4,5,4,4,4,4,4,4,4,4
"1212",4894,4,2,2,4,4,2,4,3,5,3,5,3,4,2,4
"1213",4896,2,4,2,3,4,2,4,4,4,3,4,4,4,4,3
"1214",4901,4,4,4,4,4,2,4,2,4,4,3,3,4,4,2
"1215",4907,4,4,3,2,4,4,4,2,2,4,3.89625668449198,2,2,2,2
"1216",4908,2,4,2,2,4,2,4,3.5040500736377,4,3.4861646234676,3.89625668449198,2,4,2,2
"1217",4910,4,2,2,2,4,2,2,4,4,2,2,4,2,4,2
"1218",4916,3.71231884057971,2,4,2,4,2,4,4,4,4,4,2,4,2,4
"1219",4918,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4
"1220",4925,4,3,3,2,4,3,3,3,4.06256481161424,2,4,2,4,4,2
"1221",4926,3.71231884057971,4,4,2.32650273224044,4,2,4.14543630892678,3.5040500736377,4,3,3,3.39461883408072,4,2,2
"1222",4927,4,4,3,3,4,3,3,2,3,4,3,3,4,3,3
"1223",4929,4,4,3,2,2,4,4,3,4,3,4,4,4,3,4
"1224",4931,3.71231884057971,2,3,4,3,2,4,2,3,3.4861646234676,3.89625668449198,3.39461883408072,4,2.77097345132743,2
"1225",4934,5,5,4,3,4,4,4,4,4,4,4,3,2,2,2
"1226",4935,4,3,3,2,4,3,3,3,3,4,4,4,2,4,3
"1227",4938,2,5,2,4,2,4,3,3,2,3,3,3,3,3,2
"1228",4939,3,2,4,2,4,3,4,4,4,4,4,2,4,2,3.81396981396981
"1229",4940,4,4,4,2,4,2,4,4,4,4,4,4,2,2,3
"1230",4946,4,4,3,3,4,2.92810902896082,4,4,4,4,3.89625668449198,4,3.89578250261415,2.77097345132743,3.81396981396981
"1231",4949,4,5,4,2,4,4,4,5,5,3,4,5,4,5,3
"1232",4952,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1233",4954,4,4,4,3,4,4,4,4,4,3,3,3,4,2,3
"1234",4957,4,4,4,3,4,4,4,4,4,3,3,4,3,2,4
"1235",4958,4,5,4,3,5,4,4,4,3,2,4,4,4,4,2
"1236",4961,5,5,5,3,5,4,4,4,5,4,5,4,4,5,3
"1237",4962,3,2,3,2,3,3,4,3,4,3,3.89625668449198,3,3.89578250261415,3,3
"1238",4965,2,5,4,2,4,2,4,5,5,3,5,5,4,5,2
"1239",4966,4,3,3,2,3,2,3,4,3,4,3,2,4,3,4
"1240",4967,3,4,3,3,4,3,2,3,3,2,3,4,3,3,2
"1241",4968,4,4,4,2,5,4,4,4,4,4,4,3,4,2,2
"1242",4973,4,2,4,2,5,2,4,2,4,2,4,2,4,2,4
"1243",4987,3,5,4,2,4,4,4,3,4,3,4,5,3,3,2
"1244",4988,4,2,4,2,5,2,4,1,4,1,4,1,4,1,4
"1245",4994,4,4,4,3,4,3,3,3,3,3,3,3,4,2,3
"1246",5003,3,2,4,2,4,3,3,3,4,2,3,2,3,2,3
"1247",5009,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
"1248",5012,3.71231884057971,1,5,1,5,1,5,4,4.06256481161424,2,5,1,3.89578250261415,1,5
"1249",5015,4,5,4,4,4,5,5,4,4,4,4,5,4,3,4
"1250",5017,4,2,4,2,4,2,4,3.5040500736377,4,4,4,2,3.89578250261415,2,3.81396981396981
"1251",5022,2,1,5,1,1,1,5,2,5,2,5,1,4,2,5
"1252",5024,2,2,3,3,3,2,4,4,4,4,4,3,4,3,4
"1253",5026,3,3,3,3,2,2,4,2,4,3,3,3,3,3,3
"1254",5027,4,4,4,2,4,2,4,4,4,2,4,4,4,4,4
"1255",5028,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1256",5033,2,2,4,2,3,2,4,4,4,3,3,3,3,3,3
"1257",5034,4,2,4,2,4,2,4,2,4,2,4,2,4,3,2
"1258",5043,4,2,4,3,3.91554959785523,2,4,3,4,3,4,4,4,4,2
"1259",5045,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3
"1260",5049,3,4,3,3,4,2,4,3,4,3,3,4,3,3,3
"1261",5064,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3
"1262",5070,4,2,4,2,5,2,4,4,4,4,4,2,3,2,4
"1263",5083,4,2,4,2,3.91554959785523,2,4,3.5040500736377,4,3.4861646234676,5,2,3.89578250261415,2.77097345132743,4
"1264",5089,4,4,5,2,4,4,5,5,4,5,4,5,4,2,4
"1265",5098,5,4,5,3,4,4,4,3,4,4,4,4,4,3,4
"1266",5100,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4
"1267",5101,4,4,4,2.32650273224044,4,4,4,3.5040500736377,4,4,3.89625668449198,4,4,2.77097345132743,4
"1268",5103,2,3,3,3,3,2,3,2,4,4,3,3,2,4,2
"1269",5105,4,2,4,2,5,1,5,1,5,4,4,4,4,2,4
"1270",5112,3.71231884057971,2,3,2,3,2,3,3,4,3,3,2,4,1,3
"1271",5119,4,2,5,1,4,3,4.14543630892678,4,4.06256481161424,5,3.89625668449198,5,3.89578250261415,1,5
"1272",5123,4,4,4,2,5,2,4,2,4,4,2,5,5,2,4
"1273",5127,5,4,4,2,5,4,4,4,5,4,3,4,5,1,3.81396981396981
"1274",5149,3.71231884057971,2,4,2,3,2,4,3.5040500736377,5,3.4861646234676,3.89625668449198,2,3,2,3
"1275",5152,5,4,5,3,5,4,4.14543630892678,3.5040500736377,5,1,5,5,1,2.77097345132743,5
"1276",5155,3,3,3,3,3,3,3,3,4.06256481161424,3.4861646234676,3,3.39461883408072,3,3,3
"1277",5157,5,4,4,2,5,1,5,2,4,4,4,5,4,3,4
"1278",5161,4,2,4,1,4,2,4,3,4,3.4861646234676,3.89625668449198,2,3,1,4
"1279",5163,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
"1280",5171,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1281",5182,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
"1282",5183,3,3,4,3,3.91554959785523,3,4,3,4,3,4,3,3,3,3
"1283",5186,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5
"1284",5192,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
"1285",5196,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"1286",5198,4,2,4,2,5,5,5,4,5,5,5,4,5,1,3
"1287",5202,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
"1288",5210,4,5,4,2,4,4,4,2,4,3,4,4,4,2,4
"1289",5214,4,4,4,1,4,1,4,3,4,4,4,1,4,2.77097345132743,4
"1290",5215,4,4,4,2,4,2,4,5,5,4,2,4,1,4,5
"1291",5220,4,2,2,2.32650273224044,4,4,4,4,2,4,4,3.39461883408072,4,2,5
"1292",5224,4,4,1,4,4,2,4,5,3,2,4,4,2,2,4
"1293",5228,5,5,5,1,5,4,5,5,4,4,4,3.39461883408072,1,4,1
"1294",5230,3,3,3,3,3.91554959785523,3,4,1,4,3,3,3,3.89578250261415,3,3
"1295",5231,4,5,5,1,5,1,5,5,2,4,5,5,4,5,4
"1296",5232,4,4,5,2,5,4,5,4,4,4,4,5,4,4,5
"1297",5240,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
"1298",5241,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
"1299",5245,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
"1300",5246,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"1301",5249,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5
"1302",5251,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
"1303",5252,4,3,4,2,4,2,4,3,4,4,3,5,5,2,3
"1304",5253,4,2,4.01468624833111,2,4,2,5,4,4,4,4,5,4,2,4
"1305",5257,4,4,5,4,4,2,5,4,5,4,5,5,4,2,5
"1306",5259,5,4,4,4,5,5,5,5,5,3,5,4,4,2,5
"1307",5262,4,3,3,2,4,4,2,4,4,3,4,3,4,3,4
"1308",5263,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
"1309",5264,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
"1310",5265,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
"1311",5270,4,4,4,2,4,4,4,2,4,4,4,4,4,5,5
"1312",5276,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
"1313",5277,4,5,5,2,4,1,1,4,4,4,4,2,4,2,2
"1314",5278,4,5,5,2,4,1,1,4,4,4,4,2,4,2,2
"1315",5279,4,5,4,2,4,5,5,4,5,4,5,5,5,2,4
"1316",5281,4,5,5,2,4,4,5,5,5,4,5,5,4,2,3
"1317",5283,5,5,5,2,4,5,4,5,1,5,1,5,4,2,4
"1318",5286,4,5,5,2,4,5,5,4,4,4,4,2,4,2,2
"1319",5289,5,4,4,2,5,5,5,5,5,3,4,4,2,4,5
"1320",5296,3,4,4,3,5,4,4,3.5040500736377,4,3,4,4,4,2.77097345132743,3.81396981396981
"1321",5299,1,4,4,4,4,2,4,3,4,3.4861646234676,3.89625668449198,2,4,3,4
"1322",5300,4,4,4,2,4,3,4,3.5040500736377,4.06256481161424,3.4861646234676,3.89625668449198,4,4,3,3
"1323",5301,4,4,4,2,4,4,4,3.5040500736377,2,4,3.89625668449198,3.39461883408072,4,4,3.81396981396981
"1324",5303,4,5,4,2.32650273224044,4,4,4,3,5,3.4861646234676,4,5,4,2.77097345132743,4
"1325",5306,3,4,5,2,4,4,5,5,4.06256481161424,4,4,4,4,2,5
"1326",5308,4,5,4,2.32650273224044,4,2.92810902896082,5,4,4,3.4861646234676,3.89625668449198,5,4,2.77097345132743,4
"1327",5310,4,4,4,2,4,4,4,4,4,4,3,4,4,2.77097345132743,3.81396981396981
"1328",5313,4,4,4,2,4,2,4,2,4,4,4,4,4,4,4
"1329",5317,4,3.22091062394604,4,2,4,2,4,2,4.06256481161424,2,3.89625668449198,3.39461883408072,3,3,3
"1330",5324,4,4,4,3,2,3,4,3,4,3.4861646234676,4,3,3.89578250261415,2.77097345132743,3
"1331",5333,4,4,4,2,4,2,4,4,4,2,3.89625668449198,3.39461883408072,4,2.77097345132743,3.81396981396981
"1332",5341,2,2,4,1,2,2,3,4,3,2,1,3,2,3,4
"1333",5373,4,4,4,2.32650273224044,4,2.92810902896082,4,4,4,4,4,4,3.89578250261415,4,3
"1334",5374,3.71231884057971,3.22091062394604,4,3,5,3,3,3,3,3,3,3,3,3,3
